"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0051641","GO:0051641","cellular localization",102,-0.293755154310278,-0.961702687784706,0.57125116423471,0.942196585140748,0.842270419935395,1105,"tags=34%, list=34%, signal=24%","PF3D7_1219100/PF3D7_1231100/PF3D7_0419600/PF3D7_0613500/PF3D7_0512600/PF3D7_1239900/PF3D7_0808400/PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_0935200/PF3D7_1316200/PF3D7_1116400/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_0515300/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0303000/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100/PF3D7_1332300"
"GO:0006508","GO:0006508","proteolysis",142,-0.289326089125791,-0.967906578772885,0.572893401015228,0.942196585140748,0.842270419935395,968,"tags=28%, list=29%, signal=21%","PF3D7_1011700/PF3D7_0808200/PF3D7_1248900/PF3D7_1317000/PF3D7_1368100/PF3D7_0207700/PF3D7_1033900/PF3D7_1313000/PF3D7_1233900/PF3D7_1323500/PF3D7_0404700/PF3D7_0507700/PF3D7_1032500/PF3D7_0716300/PF3D7_0207400/PF3D7_1306400/PF3D7_0515100/PF3D7_0307400/PF3D7_1320400/PF3D7_0207800/PF3D7_0506900/PF3D7_0104300/PF3D7_0208000/PF3D7_1008400/PF3D7_1430200/PF3D7_1308000/PF3D7_0207500/PF3D7_0527300/PF3D7_1237000/PF3D7_1411200/PF3D7_1336700/PF3D7_0103400/PF3D7_0808000/PF3D7_0516700/PF3D7_0207600/PF3D7_1458000/PF3D7_1409300/PF3D7_1247800/PF3D7_1414700/PF3D7_0507200"
"GO:0044281","GO:0044281","small molecule metabolic process",180,0.181893272301325,0.973763057407662,0.583333333333333,0.955328306867492,0.85400943591963,915,"tags=38%, list=28%, signal=29%","PF3D7_0204500/PF3D7_1357900/PF3D7_1360500/PF3D7_1012400/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1357200/PF3D7_1324000/PF3D7_1462800/PF3D7_1127100/PF3D7_1034400/PF3D7_0627500/PF3D7_1342800/PF3D7_0628800/PF3D7_0513300/PF3D7_1108500/PF3D7_0619500/PF3D7_1001200/PF3D7_1033400/PF3D7_0603300/PF3D7_0102900/PF3D7_1420400/PF3D7_1366500/PF3D7_0922500/PF3D7_1029600/PF3D7_1113700/PF3D7_1350100/PF3D7_0621200/PF3D7_1461900/PF3D7_0618500/PF3D7_0514600/PF3D7_1251300/PF3D7_0920800/PF3D7_0704700/PF3D7_0406400/PF3D7_0922600/PF3D7_0629100/PF3D7_1023200/PF3D7_1349200/PF3D7_1308200/PF3D7_1120100/PF3D7_1320800/PF3D7_1405600/PF3D7_1453800/PF3D7_1017400/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1235600/PF3D7_0623000/PF3D7_1439900/PF3D7_0727200/PF3D7_0610800/PF3D7_1365500/PF3D7_1420600/PF3D7_0608800/PF3D7_0801800/PF3D7_1224000/PF3D7_1235700/PF3D7_1021600/PF3D7_0802000/PF3D7_1454700/PF3D7_0512700/PF3D7_0406100/PF3D7_1444800/PF3D7_0731600/PF3D7_0624000/PF3D7_0807900"
"GO:0015931","GO:0015931","nucleobase-containing compound transport",10,0.327527384704961,0.884841022647178,0.585678660491628,0.955328306867492,0.85400943591963,461,"tags=30%, list=14%, signal=26%","PF3D7_1347200/PF3D7_0729300/PF3D7_0103200"
"GO:0065004","GO:0065004","protein-DNA complex assembly",14,-0.382685721153566,-0.923098421335266,0.590693382546797,0.95637489934477,0.854945030358456,701,"tags=36%, list=21%, signal=28%","PF3D7_0919000/PF3D7_0714000/PF3D7_1433300/PF3D7_0215800/PF3D7_1333700"
"GO:0006928","GO:0006928","movement of cell or subcellular component",20,-0.356042281365601,-0.924530911808097,0.591126194067371,0.95637489934477,0.854945030358456,640,"tags=40%, list=19%, signal=32%","PF3D7_0319400/PF3D7_0503400/PF3D7_1251200/PF3D7_0317500/PF3D7_0805200/PF3D7_0729900/PF3D7_1202300/PF3D7_1140500"
"GO:0046907","GO:0046907","intracellular transport",97,-0.290569853478583,-0.947159661661524,0.597194805194805,0.958401340594889,0.856756554141953,1105,"tags=34%, list=34%, signal=23%","PF3D7_1219100/PF3D7_1231100/PF3D7_0419600/PF3D7_0613500/PF3D7_0512600/PF3D7_1239900/PF3D7_0808400/PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_1316200/PF3D7_1116400/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_0515300/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0303000/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100/PF3D7_1332300"
"GO:0051649","GO:0051649","establishment of localization in cell",97,-0.290569853478583,-0.947159661661524,0.597194805194805,0.958401340594889,0.856756554141953,1105,"tags=34%, list=34%, signal=23%","PF3D7_1219100/PF3D7_1231100/PF3D7_0419600/PF3D7_0613500/PF3D7_0512600/PF3D7_1239900/PF3D7_0808400/PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_1316200/PF3D7_1116400/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_0515300/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_0303000/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100/PF3D7_1332300"
"GO:0019752","GO:0019752","carboxylic acid metabolic process",105,0.194910274155874,0.961973271716373,0.601941747572815,0.959974743488556,0.858163087276202,791,"tags=33%, list=24%, signal=26%","PF3D7_0204500/PF3D7_1357900/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1357200/PF3D7_1324000/PF3D7_1462800/PF3D7_1034400/PF3D7_0628800/PF3D7_1108500/PF3D7_0619500/PF3D7_1001200/PF3D7_1033400/PF3D7_0102900/PF3D7_1420400/PF3D7_0922500/PF3D7_1350100/PF3D7_1461900/PF3D7_0618500/PF3D7_0406400/PF3D7_0922600/PF3D7_1349200/PF3D7_1308200/PF3D7_1120100/PF3D7_1320800/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1235600/PF3D7_0623000/PF3D7_1439900/PF3D7_0727200/PF3D7_1365500/PF3D7_0608800"
"GO:0000375","GO:0000375","RNA splicing, via transesterification reactions",38,0.231683517230761,0.930581187384838,0.602999210734017,0.959974743488556,0.858163087276202,850,"tags=42%, list=26%, signal=32%","PF3D7_0819900/PF3D7_1350200/PF3D7_1107000/PF3D7_0822300/PF3D7_0218500/PF3D7_0623600/PF3D7_0422500/PF3D7_0909800/PF3D7_1321700/PF3D7_1126900/PF3D7_1474500/PF3D7_0405400/PF3D7_0822800/PF3D7_1110200/PF3D7_1420000/PF3D7_1309300"
"GO:0072594","GO:0072594","establishment of protein localization to organelle",17,0.277845682943197,0.89225781590111,0.608539325842697,0.964706905359724,0.862393372154422,57,"tags=12%, list=2%, signal=12%","PF3D7_1356200/PF3D7_1015600"
"GO:0006820","GO:0006820","anion transport",39,-0.313963215243628,-0.919909334714007,0.6108194476147,0.964706905359724,0.862393372154422,620,"tags=26%, list=19%, signal=21%","PF3D7_0401900/PF3D7_1026600/PF3D7_0319000/PF3D7_1422600/PF3D7_1138400/PF3D7_0215300/PF3D7_0206200/PF3D7_1208400/PF3D7_1019700/PF3D7_0607700"
"GO:0071840","GO:0071840","cellular component organization or biogenesis",171,-0.281547175878967,-0.951812934609298,0.615214105793451,0.96780717037863,0.865164833610095,766,"tags=25%, list=23%, signal=20%","PF3D7_1452700/PF3D7_1328800/PF3D7_1003600/PF3D7_1223300/PF3D7_0722100/PF3D7_0521500/PF3D7_0505200/PF3D7_0919000/PF3D7_1220900/PF3D7_1433500/PF3D7_1320400/PF3D7_0607600/PF3D7_0105300/PF3D7_1246200/PF3D7_1439800/PF3D7_1304000/PF3D7_0714000/PF3D7_0210700/PF3D7_1433300/PF3D7_1324700/PF3D7_0931100/PF3D7_1428500/PF3D7_1445500/PF3D7_1318400/PF3D7_0628600/PF3D7_1243000/PF3D7_1448600/PF3D7_1123800/PF3D7_0420200/PF3D7_1129400/PF3D7_0630500/PF3D7_1410900/PF3D7_1216300/PF3D7_0528500/PF3D7_1464000/PF3D7_1022700/PF3D7_1432000/PF3D7_0215800/PF3D7_0530100/PF3D7_0910800/PF3D7_1333700/PF3D7_1443600/PF3D7_1140500"
"GO:0016053","GO:0016053","organic acid biosynthetic process",37,0.231293411443619,0.921172879244361,0.6234375,0.973051470588235,0.869852941176471,170,"tags=16%, list=5%, signal=16%","PF3D7_1357900/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1324000/PF3D7_1462800"
"GO:0046394","GO:0046394","carboxylic acid biosynthetic process",37,0.231293411443619,0.921172879244361,0.6234375,0.973051470588235,0.869852941176471,170,"tags=16%, list=5%, signal=16%","PF3D7_1357900/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1324000/PF3D7_1462800"
"GO:0006811","GO:0006811","ion transport",73,-0.289331319643683,-0.918862765801688,0.632874960025584,0.983922789414775,0.879571284903977,620,"tags=19%, list=19%, signal=16%","PF3D7_0401900/PF3D7_0727800/PF3D7_1354400/PF3D7_1026600/PF3D7_0319000/PF3D7_1422600/PF3D7_1138400/PF3D7_0215300/PF3D7_0206200/PF3D7_1208400/PF3D7_1019700/PF3D7_0522600/PF3D7_0607700/PF3D7_1421900"
"GO:0034622","GO:0034622","cellular protein-containing complex assembly",41,-0.304606542761203,-0.898969050826954,0.645849892131259,1,0.893943401216609,222,"tags=27%, list=7%, signal=25%","PF3D7_0528000/PF3D7_1452700/PF3D7_0505200/PF3D7_0919000/PF3D7_0714000/PF3D7_1433300/PF3D7_1216300/PF3D7_0528500/PF3D7_0215800/PF3D7_1333700/PF3D7_1443600"
"GO:0042493","GO:0042493","response to drug",36,0.229414485796268,0.904604115525301,0.652274479568234,1,0.893943401216609,896,"tags=44%, list=27%, signal=33%","PF3D7_1347200/PF3D7_1447900/PF3D7_0603300/PF3D7_1121600/PF3D7_0509800/PF3D7_1029600/PF3D7_0621200/PF3D7_0925700/PF3D7_0709000/PF3D7_0510500/PF3D7_0106900/PF3D7_1451100/PF3D7_0204700/PF3D7_0523000/PF3D7_0302600/PF3D7_0112200"
"GO:0006352","GO:0006352","DNA-templated transcription, initiation",10,-0.380312108143541,-0.848140469150686,0.676164002779708,1,0.893943401216609,1223,"tags=60%, list=37%, signal=38%","PF3D7_1449300/PF3D7_0717300/PF3D7_0110800/PF3D7_1144600/PF3D7_0621000/PF3D7_0716400"
"GO:0045017","GO:0045017","glycerolipid biosynthetic process",16,0.268999190014973,0.847965114517865,0.67956043956044,1,0.893943401216609,350,"tags=25%, list=11%, signal=22%","PF3D7_0911000/PF3D7_0322300/PF3D7_1366800/PF3D7_0509800"
"GO:0006644","GO:0006644","phospholipid metabolic process",34,-0.301966830626031,-0.864874594455135,0.682853159851301,1,0.893943401216609,1191,"tags=44%, list=36%, signal=28%","PF3D7_1467300/PF3D7_0705500/PF3D7_0511800/PF3D7_1124600/PF3D7_1247300/PF3D7_1347700/PF3D7_0709700/PF3D7_0702200/PF3D7_0515300/PF3D7_0104400/PF3D7_1122100/PF3D7_1022800/PF3D7_0419900/PF3D7_0615300/PF3D7_1412400"
"GO:0090304","GO:0090304","nucleic acid metabolic process",393,-0.271923543127051,-0.943257659105425,0.686205861758528,1,0.893943401216609,808,"tags=25%, list=25%, signal=21%","PF3D7_0508800/PF3D7_0613800/PF3D7_1224700/PF3D7_1458600/PF3D7_1452700/PF3D7_0517400/PF3D7_1336900/PF3D7_1106000/PF3D7_1328800/PF3D7_1241400/PF3D7_1223300/PF3D7_0722100/PF3D7_0621000/PF3D7_0521500/PF3D7_1029900/PF3D7_0323700/PF3D7_0910500/PF3D7_1337400/PF3D7_0112000/PF3D7_1220900/PF3D7_1433500/PF3D7_0501800/PF3D7_0311200/PF3D7_0620500/PF3D7_1449100/PF3D7_1141800/PF3D7_0705400/PF3D7_1337900/PF3D7_1031300/PF3D7_1402200/PF3D7_0405000/PF3D7_1235900/PF3D7_0305100/PF3D7_0503200/PF3D7_1307600/PF3D7_0612600/PF3D7_1242200/PF3D7_1205100/PF3D7_0714500/PF3D7_0703200/PF3D7_1003700/PF3D7_0206000/PF3D7_0723900/PF3D7_0218000/PF3D7_0931100/PF3D7_1308800/PF3D7_0913900/PF3D7_0919900/PF3D7_0317400/PF3D7_1427500/PF3D7_1412000/PF3D7_0606500/PF3D7_1445500/PF3D7_0408500/PF3D7_0628600/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_0625300/PF3D7_1123800/PF3D7_0420200/PF3D7_1129400/PF3D7_0623700/PF3D7_1124400/PF3D7_1230800/PF3D7_1146600/PF3D7_0711400/PF3D7_1368300/PF3D7_1227900/PF3D7_0917500/PF3D7_1428100/PF3D7_1202000/PF3D7_1451400/PF3D7_0109200/PF3D7_1216000/PF3D7_0705300/PF3D7_1405400/PF3D7_1455300/PF3D7_0525600/PF3D7_1464000/PF3D7_0407700/PF3D7_1343900/PF3D7_0910900/PF3D7_1419900/PF3D7_0716400/PF3D7_1439500/PF3D7_0709500/PF3D7_0215800/PF3D7_0416500/PF3D7_1463700/PF3D7_0614800/PF3D7_1231300/PF3D7_0313000/PF3D7_1411300/PF3D7_0409800/PF3D7_0935000/PF3D7_1460800"
"GO:0018193","GO:0018193","peptidyl-amino acid modification",23,-0.315247476224542,-0.842544872935144,0.700159294204142,1,0.893943401216609,852,"tags=26%, list=26%, signal=19%","PF3D7_0510200/PF3D7_1337400/PF3D7_1009000/PF3D7_1237000/PF3D7_0628600/PF3D7_0804800"
"GO:0006333","GO:0006333","chromatin assembly or disassembly",15,-0.340399141548036,-0.83405934358981,0.703471678412947,1,0.893943401216609,701,"tags=33%, list=21%, signal=26%","PF3D7_0919000/PF3D7_1220900/PF3D7_0714000/PF3D7_1433300/PF3D7_1333700"
"GO:0033365","GO:0033365","protein localization to organelle",18,0.256055565970441,0.837788465917185,0.707988980716253,1,0.893943401216609,57,"tags=11%, list=2%, signal=11%","PF3D7_1356200/PF3D7_1015600"
"GO:0008380","GO:0008380","RNA splicing",48,0.207941829012277,0.884392592599209,0.709393346379648,1,0.893943401216609,865,"tags=42%, list=26%, signal=31%","PF3D7_0819900/PF3D7_1350200/PF3D7_1107000/PF3D7_0822300/PF3D7_1433700/PF3D7_0218500/PF3D7_1030100/PF3D7_0623600/PF3D7_0422500/PF3D7_0909800/PF3D7_0526500/PF3D7_1321700/PF3D7_1126900/PF3D7_1474500/PF3D7_0405400/PF3D7_0822800/PF3D7_1110200/PF3D7_1420000/PF3D7_1309300/PF3D7_0503300"
"GO:0044255","GO:0044255","cellular lipid metabolic process",57,-0.280269467801994,-0.863370618307886,0.712023588511521,1,0.893943401216609,709,"tags=40%, list=22%, signal=32%","PF3D7_1467300/PF3D7_0705500/PF3D7_0511800/PF3D7_0208500/PF3D7_1124600/PF3D7_1247300/PF3D7_1347700/PF3D7_0709700/PF3D7_1469600/PF3D7_0702200/PF3D7_0515300/PF3D7_0104400/PF3D7_1477800/PF3D7_1122100/PF3D7_1022800/PF3D7_0419900/PF3D7_0615300/PF3D7_0420200/PF3D7_0511200/PF3D7_0215300/PF3D7_0803600/PF3D7_1412400/PF3D7_1479000"
"GO:0022607","GO:0022607","cellular component assembly",53,-0.281129770439096,-0.858828205391524,0.71565179160255,1,0.893943401216609,222,"tags=11%, list=7%, signal=11%","PF3D7_1216300/PF3D7_0528500/PF3D7_0215800/PF3D7_0910800/PF3D7_1333700/PF3D7_1443600"
"GO:0006325","GO:0006325","chromatin organization",30,-0.297990739769507,-0.834817240934421,0.723580115716141,1,0.893943401216609,766,"tags=27%, list=23%, signal=21%","PF3D7_1328800/PF3D7_0919000/PF3D7_1220900/PF3D7_0714000/PF3D7_1433300/PF3D7_0628600/PF3D7_1464000/PF3D7_1333700"
"GO:0006082","GO:0006082","organic acid metabolic process",107,0.184287784933692,0.915185704472543,0.736156351791531,1,0.893943401216609,791,"tags=33%, list=24%, signal=26%","PF3D7_0204500/PF3D7_1357900/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1357200/PF3D7_1324000/PF3D7_1462800/PF3D7_1034400/PF3D7_0628800/PF3D7_1108500/PF3D7_0619500/PF3D7_1001200/PF3D7_1033400/PF3D7_0102900/PF3D7_1420400/PF3D7_0922500/PF3D7_1350100/PF3D7_1461900/PF3D7_0618500/PF3D7_0406400/PF3D7_0922600/PF3D7_1349200/PF3D7_1308200/PF3D7_1120100/PF3D7_1320800/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1235600/PF3D7_0623000/PF3D7_1439900/PF3D7_0727200/PF3D7_1365500/PF3D7_0608800"
"GO:0043436","GO:0043436","oxoacid metabolic process",107,0.184287784933692,0.915185704472543,0.736156351791531,1,0.893943401216609,791,"tags=33%, list=24%, signal=26%","PF3D7_0204500/PF3D7_1357900/PF3D7_1324900/PF3D7_1214900/PF3D7_1015900/PF3D7_1357200/PF3D7_1324000/PF3D7_1462800/PF3D7_1034400/PF3D7_0628800/PF3D7_1108500/PF3D7_0619500/PF3D7_1001200/PF3D7_1033400/PF3D7_0102900/PF3D7_1420400/PF3D7_0922500/PF3D7_1350100/PF3D7_1461900/PF3D7_0618500/PF3D7_0406400/PF3D7_0922600/PF3D7_1349200/PF3D7_1308200/PF3D7_1120100/PF3D7_1320800/PF3D7_0626800/PF3D7_1327800/PF3D7_1436000/PF3D7_1235600/PF3D7_0623000/PF3D7_1439900/PF3D7_0727200/PF3D7_1365500/PF3D7_0608800"
"GO:0006099","GO:0006099","tricarboxylic acid cycle",15,0.261408378196035,0.805742930377923,0.743162393162393,1,0.893943401216609,437,"tags=27%, list=13%, signal=23%","PF3D7_1214900/PF3D7_1034400/PF3D7_1108500/PF3D7_0618500"
"GO:0006101","GO:0006101","citrate metabolic process",15,0.261408378196035,0.805742930377923,0.743162393162393,1,0.893943401216609,437,"tags=27%, list=13%, signal=23%","PF3D7_1214900/PF3D7_1034400/PF3D7_1108500/PF3D7_0618500"
"GO:0016999","GO:0016999","antibiotic metabolic process",15,0.261408378196035,0.805742930377923,0.743162393162393,1,0.893943401216609,437,"tags=27%, list=13%, signal=23%","PF3D7_1214900/PF3D7_1034400/PF3D7_1108500/PF3D7_0618500"
"GO:0072350","GO:0072350","tricarboxylic acid metabolic process",15,0.261408378196035,0.805742930377923,0.743162393162393,1,0.893943401216609,437,"tags=27%, list=13%, signal=23%","PF3D7_1214900/PF3D7_1034400/PF3D7_1108500/PF3D7_0618500"
"GO:0098655","GO:0098655","cation transmembrane transport",19,-0.312243481855202,-0.803217491680868,0.744597497788449,1,0.893943401216609,47,"tags=26%, list=1%, signal=26%","PF3D7_1439000/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400/PF3D7_1421900"
"GO:0098660","GO:0098660","inorganic ion transmembrane transport",19,-0.312243481855202,-0.803217491680868,0.744597497788449,1,0.893943401216609,47,"tags=26%, list=1%, signal=26%","PF3D7_1439000/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400/PF3D7_1421900"
"GO:0098662","GO:0098662","inorganic cation transmembrane transport",19,-0.312243481855202,-0.803217491680868,0.744597497788449,1,0.893943401216609,47,"tags=26%, list=1%, signal=26%","PF3D7_1439000/PF3D7_0934500/PF3D7_1306600/PF3D7_1354400/PF3D7_1421900"
"GO:0051604","GO:0051604","protein maturation",11,0.283479674697946,0.788456278819636,0.747289719626168,1,0.893943401216609,344,"tags=18%, list=10%, signal=16%","PF3D7_0618600/PF3D7_0904400"
"GO:0034613","GO:0034613","cellular protein localization",85,-0.266354367540432,-0.85728646435813,0.747869990533291,1,0.893943401216609,917,"tags=27%, list=28%, signal=20%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100"
"GO:0070727","GO:0070727","cellular macromolecule localization",85,-0.266354367540432,-0.85728646435813,0.747869990533291,1,0.893943401216609,917,"tags=27%, list=28%, signal=20%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_1353600/PF3D7_0905900/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100"
"GO:0006417","GO:0006417","regulation of translation",18,-0.314538720942733,-0.798964790233474,0.751405930470348,1,0.893943401216609,507,"tags=17%, list=15%, signal=14%","PF3D7_0723900/PF3D7_1009000/PF3D7_0410600"
"GO:0034248","GO:0034248","regulation of cellular amide metabolic process",18,-0.314538720942733,-0.798964790233474,0.751405930470348,1,0.893943401216609,507,"tags=17%, list=15%, signal=14%","PF3D7_0723900/PF3D7_1009000/PF3D7_0410600"
"GO:0065003","GO:0065003","protein-containing complex assembly",46,-0.276316055636695,-0.828864266299389,0.751790510295434,1,0.893943401216609,222,"tags=11%, list=7%, signal=10%","PF3D7_1216300/PF3D7_0528500/PF3D7_0215800/PF3D7_1333700/PF3D7_1443600"
"GO:0006334","GO:0006334","nucleosome assembly",12,-0.338048419628798,-0.787949411991094,0.754655870445344,1,0.893943401216609,701,"tags=33%, list=21%, signal=26%","PF3D7_0919000/PF3D7_0714000/PF3D7_1433300/PF3D7_1333700"
"GO:0034654","GO:0034654","nucleobase-containing compound biosynthetic process",185,-0.261192953191645,-0.885241372928152,0.760040261701057,1,0.893943401216609,856,"tags=25%, list=26%, signal=20%","PF3D7_0420300/PF3D7_0413500/PF3D7_0522000/PF3D7_0613800/PF3D7_1224700/PF3D7_1458600/PF3D7_0517400/PF3D7_1328800/PF3D7_1241400/PF3D7_0621000/PF3D7_1337400/PF3D7_0802600/PF3D7_1220900/PF3D7_0630700/PF3D7_0501800/PF3D7_1449100/PF3D7_1141800/PF3D7_1443700/PF3D7_0305100/PF3D7_1307600/PF3D7_1242200/PF3D7_1205100/PF3D7_0714500/PF3D7_0703200/PF3D7_0919900/PF3D7_1138400/PF3D7_1445500/PF3D7_0628600/PF3D7_0111500/PF3D7_1472700/PF3D7_1108000/PF3D7_1209300/PF3D7_1146600/PF3D7_0711400/PF3D7_1437700/PF3D7_1451400/PF3D7_1464000/PF3D7_0407700/PF3D7_0910900/PF3D7_0716400/PF3D7_1439500/PF3D7_0416500/PF3D7_1463700/PF3D7_1231300/PF3D7_0313000/PF3D7_0409800/PF3D7_1460800"
"GO:0043933","GO:0043933","protein-containing complex subunit organization",53,-0.270410428775011,-0.826081502863486,0.763794240492416,1,0.893943401216609,222,"tags=32%, list=7%, signal=30%","PF3D7_0515000/PF3D7_1343700/PF3D7_1116800/PF3D7_0503400/PF3D7_0528000/PF3D7_1452700/PF3D7_0505200/PF3D7_0919000/PF3D7_0714000/PF3D7_1433300/PF3D7_1428500/PF3D7_1216300/PF3D7_0528500/PF3D7_1464000/PF3D7_0215800/PF3D7_1333700/PF3D7_1443600"
"GO:0006886","GO:0006886","intracellular protein transport",83,-0.260029810380197,-0.835454261598401,0.775647777543712,1,0.893943401216609,917,"tags=27%, list=28%, signal=20%","PF3D7_1117700/PF3D7_1145100/PF3D7_1318800/PF3D7_1316200/PF3D7_1038400/PF3D7_1246800/PF3D7_1134800/PF3D7_0905900/PF3D7_1320400/PF3D7_1333300/PF3D7_0730200/PF3D7_0210700/PF3D7_1144900/PF3D7_1324700/PF3D7_1218300/PF3D7_1246300/PF3D7_1243000/PF3D7_1448600/PF3D7_1216300/PF3D7_1432000/PF3D7_1034700/PF3D7_0530100"
"GO:0006650","GO:0006650","glycerophospholipid metabolic process",21,-0.294133018616848,-0.771719960701288,0.787531172069825,1,0.893943401216609,709,"tags=38%, list=22%, signal=30%","PF3D7_0705500/PF3D7_1124600/PF3D7_1247300/PF3D7_0515300/PF3D7_1122100/PF3D7_0419900/PF3D7_0615300/PF3D7_1412400"
"GO:0051726","GO:0051726","regulation of cell cycle",33,-0.272349710321405,-0.776407660689553,0.801795499591932,1,0.893943401216609,1059,"tags=36%, list=32%, signal=25%","PF3D7_1405800/PF3D7_0515000/PF3D7_1343300/PF3D7_1417800/PF3D7_1117700/PF3D7_0615500/PF3D7_0507700/PF3D7_1032500/PF3D7_1428300/PF3D7_1031300/PF3D7_1237000/PF3D7_1463700"
"GO:0020013","GO:0020013","modulation by symbiont of host erythrocyte aggregation",24,-0.281843787963446,-0.758502907117431,0.804928632426497,1,0.893943401216609,592,"tags=21%, list=18%, signal=17%","PF3D7_0412700/PF3D7_0712000/PF3D7_0712900/PF3D7_0711700/PF3D7_0617400"
"GO:0022407","GO:0022407","regulation of cell-cell adhesion",24,-0.281843787963446,-0.758502907117431,0.804928632426497,1,0.893943401216609,592,"tags=21%, list=18%, signal=17%","PF3D7_0412700/PF3D7_0712000/PF3D7_0712900/PF3D7_0711700/PF3D7_0617400"
